design,sigma,scale,error_law,n_total,n_fit,n_val,replication,data_seed,fit_seed,epoch,theta_hat_1,theta_hat_2,error_theta1,error_theta2,train_check_loss,val_check_loss,mean_sigma,hetero_ratio,p10_sigma,p90_sigma
case6_full_c20,paper_case6,20.0,t3,400,320,80,6,1019632604,1019632621,80,-0.2646098732948303,-0.20668989419937134,-1.2646098732948303,0.7933101058006287,17.67641830444336,20.317697525024414,40.27966963853476,4.5738188033255875,14.21356617404033,65.0102762291382
case6_full_c20,paper_case6,20.0,t3,400,320,80,6,1019632604,1019632621,100,-0.321621835231781,-0.23165322840213776,-1.321621835231781,0.7683467715978622,16.731543731689452,20.820585250854492,40.27966963853476,4.5738188033255875,14.21356617404033,65.0102762291382
case6_full_c20,paper_case6,20.0,t3,400,320,80,6,1019632604,1019632621,150,-0.41123872995376587,-0.3181591033935547,-1.4112387299537659,0.6818408966064453,14.377102279663086,21.746854782104492,40.27966963853476,4.5738188033255875,14.21356617404033,65.0102762291382
case6_full_c20,paper_case6,20.0,t3,400,320,80,6,1019632604,1019632621,200,-0.4038577079772949,-0.3708106577396393,-1.403857707977295,0.6291893422603607,12.271252059936524,22.990703582763672,40.27966963853476,4.5738188033255875,14.21356617404033,65.0102762291382
case6_full_c20,paper_case6,20.0,t3,400,320,80,7,121631029,121631046,10,0.5436548590660095,0.6327767968177795,-0.4563451409339905,1.6327767968177795,23.674991607666016,24.425840377807617,40.331252269076025,5.072963897368895,13.322255398707814,67.5833206691726
case6_full_c20,paper_case6,20.0,t3,400,320,80,7,121631029,121631046,20,0.5503473877906799,0.6321171522140503,-0.44965261220932007,1.6321171522140503,23.501575469970703,24.578805923461914,40.331252269076025,5.072963897368895,13.322255398707814,67.5833206691726
case6_full_c20,paper_case6,20.0,t3,400,320,80,7,121631029,121631046,40,0.5179807543754578,0.6165854334831238,-0.48201924562454224,1.6165854334831238,22.27810592651367,26.116342544555664,40.331252269076025,5.072963897368895,13.322255398707814,67.5833206691726
case6_full_c20,paper_case6,20.0,t3,400,320,80,7,121631029,121631046,60,0.42286384105682373,0.5238261222839355,-0.5771361589431763,1.5238261222839355,21.401981353759766,26.451412200927734,40.331252269076025,5.072963897368895,13.322255398707814,67.5833206691726
case6_full_c20,paper_case6,20.0,t3,400,320,80,7,121631029,121631046,80,0.3356948494911194,0.441610723733902,-0.6643051505088806,1.441610723733902,20.755397415161134,26.678882598876953,40.331252269076025,5.072963897368895,13.322255398707814,67.5833206691726
case6_full_c20,paper_case6,20.0,t3,400,320,80,7,121631029,121631046,100,0.27625539898872375,0.3978900611400604,-0.7237446010112762,1.3978900611400604,19.855741500854492,26.608509063720703,40.331252269076025,5.072963897368895,13.322255398707814,67.5833206691726
case6_full_c20,paper_case6,20.0,t3,400,320,80,7,121631029,121631046,150,0.26636800169944763,0.27378755807876587,-0.7336319983005524,1.2737875580787659,17.214014053344727,26.90667152404785,40.331252269076025,5.072963897368895,13.322255398707814,67.5833206691726
